X_COORD,Y_COORD,HABITAT
639892.7194,1347912.395,0
640459.4999,1347915.086,0
641026.2816,1347917.789,0
641593.0643,1347920.503,0
642159.848,1347923.227,0
642726.6329,1347925.963,0
643293.4188,1347928.709,0
643860.2058,1347931.466,0
644426.9939,1347934.235,0
644993.7831,1347937.014,0
645560.5734,1347939.803,0
646127.3648,1347942.604,0
646694.1573,1347945.416,0
647260.951,1347948.238,0
647827.7457,1347951.072,0
648394.5416,1347953.916,0
648961.3386,1347956.772,0
598518.4324,1348312.007,0
599085.1359,1348313.905,0
599651.8402,1348315.814,0
600218.5453,1348317.733,0
600785.2511,1348319.664,0
601351.9577,1348321.605,0
601918.665,1348323.557,0
602485.3731,1348325.521,0
603052.082,1348327.495,0
603618.7917,1348329.48,0
604185.5022,1348331.475,0
604752.2134,1348333.482,0
605318.9255,1348335.5,0
605885.6383,1348337.528,0
606452.352,1348339.568,0
607019.0664,1348341.618,0
607585.7817,1348343.679,0
608152.4978,1348345.751,0
608719.2147,1348347.834,0
609285.9324,1348349.928,0
609852.6509,1348352.033,1
610419.3703,1348354.148,1
610986.0905,1348356.275,1
611552.8116,1348358.412,1
612119.5335,1348360.56,1
612686.2563,1348362.719,1
613252.9799,1348364.89,1
613819.7044,1348367.07,1
614386.4297,1348369.262,1
614953.1559,1348371.465,1
615519.883,1348373.679,1
616086.6109,1348375.903,1
616653.3398,1348378.139,1
617220.0695,1348380.385,1
617786.8001,1348382.642,1
618353.5316,1348384.91,1
618920.264,1348387.189,1
619486.9972,1348389.479,1
620053.7314,1348391.78,1
620620.4665,1348394.091,1
621187.2026,1348396.414,1
621753.9395,1348398.747,1
622320.6774,1348401.092,1
622887.4162,1348403.447,1
623454.1559,1348405.813,0
624020.8966,1348408.19,0
624587.6382,1348410.578,0
625154.3807,1348412.977,0
625721.1242,1348415.387,0
626287.8687,1348417.807,0
626854.6141,1348420.239,0
627421.3604,1348422.681,0
627988.1077,1348425.134,0
628554.856,1348427.598,0
629121.6053,1348430.073,0
629688.3556,1348432.559,0
630255.1068,1348435.056,0
630821.859,1348437.564,0
631388.6122,1348440.083,0
631955.3665,1348442.612,0
632522.1217,1348445.152,0
633088.8779,1348447.704,0
633655.6351,1348450.266,0
634222.3933,1348452.839,0
634789.1526,1348455.423,1
635355.9129,1348458.018,0
635922.6742,1348460.624,0
636489.4365,1348463.24,0
637056.1999,1348465.868,0
637622.9643,1348468.506,0
638189.7298,1348471.156,0
638756.4963,1348473.816,0
639323.2638,1348476.487,0
639890.0324,1348479.169,0
640456.8021,1348481.862,0
641023.5728,1348484.566,0
641590.3446,1348487.281,0
642157.1175,1348490.006,0
642723.8914,1348492.743,0
643290.6665,1348495.49,0
643857.4426,1348498.249,0
644424.2198,1348501.018,0
644990.9981,1348503.798,0
645557.7775,1348506.589,0
646124.558,1348509.391,0
646691.3396,1348512.204,0
647258.1224,1348515.027,0
647824.9062,1348517.862,0
648391.6912,1348520.707,0
648958.4773,1348523.564,0
598516.5396,1348878.705,0
599083.2323,1348880.604,0
599649.9257,1348882.513,0
600216.6199,1348884.433,0
600783.3148,1348886.365,0
601350.0105,1348888.307,0
601916.7069,1348890.26,0
602483.4042,1348892.224,0
603050.1022,1348894.198,0
603616.8009,1348896.184,0
604183.5005,1348898.181,0
604750.2009,1348900.188,0
605316.902,1348902.207,0
605883.604,1348904.236,0
606450.3067,1348906.276,0
607017.0103,1348908.327,0
607583.7147,1348910.389,0
608150.4199,1348912.462,0
608717.1259,1348914.546,0
609283.8327,1348916.64,0
609850.5403,1348918.746,0
610417.2488,1348920.862,1
610983.9582,1348922.99,1
611550.6684,1348925.128,1
612117.3794,1348927.277,1
612684.0912,1348929.437,1
613250.804,1348931.608,1
613817.5175,1348933.79,1
614384.232,1348935.983,1
614950.9473,1348938.186,1
615517.6635,1348940.401,1
616084.3805,1348942.626,1
616651.0985,1348944.862,1
617217.8173,1348947.11,1
617784.537,1348949.368,1
618351.2576,1348951.637,1
618917.9791,1348953.917,1
619484.7015,1348956.207,1
620051.4248,1348958.509,1
620618.149,1348960.822,1
621184.8741,1348963.145,1
621751.6002,1348965.479,1
622318.3271,1348967.825,1
622885.055,1348970.181,0
623451.7839,1348972.548,1
624018.5137,1348974.926,0
624585.2444,1348977.315,1
625151.976,1348979.714,0
625718.7086,1348982.125,0
626285.4421,1348984.547,0
626852.1767,1348986.979,0
627418.9121,1348989.422,0
627985.6486,1348991.877,0
628552.386,1348994.342,0
629119.1243,1348996.818,0
629685.8637,1348999.305,0
630252.604,1349001.802,0
630819.3454,1349004.311,0
631386.0877,1349006.831,0
631952.831,1349009.361,0
632519.5753,1349011.903,0
633086.3206,1349014.455,0
633653.067,1349017.018,0
634219.8143,1349019.592,0
634786.5627,1349022.177,0
635353.3121,1349024.773,0
635920.0625,1349027.38,0
636486.8139,1349029.998,1
637053.5664,1349032.626,0
637620.3199,1349035.266,0
638187.0744,1349037.916,0
638753.83,1349040.578,0
639320.5867,1349043.25,0
639887.3444,1349045.933,0
640454.1032,1349048.627,0
641020.863,1349051.332,0
641587.6239,1349054.048,0
642154.3859,1349056.774,0
642721.1489,1349059.512,0
643287.9131,1349062.26,0
643854.6783,1349065.02,0
644421.4446,1349067.79,0
644988.212,1349070.571,0
645554.9805,1349073.363,0
646121.7501,1349076.166,0
646688.5208,1349078.98,0
647255.2927,1349081.805,0
647822.0656,1349084.641,0
648388.8397,1349087.487,0
648955.6149,1349090.345,0
598514.6461,1349445.392,0
599081.3279,1349447.291,0
599648.0104,1349449.201,0
600214.6937,1349451.122,0
600781.3777,1349453.054,0
601348.0625,1349454.997,0
601914.7481,1349456.951,0
602481.4344,1349458.916,0
603048.1215,1349460.891,0
603614.8094,1349462.878,0
604181.4981,1349464.875,0
604748.1875,1349466.884,0
605314.8778,1349468.903,0
605881.5688,1349470.933,0
606448.2607,1349472.974,0
607014.9534,1349475.026,0
607581.6468,1349477.089,0
608148.3411,1349479.162,0
608715.0362,1349481.247,0
609281.7322,1349483.342,0
609848.4289,1349485.449,0
610415.1265,1349487.566,1
610981.825,1349489.694,1
611548.5243,1349491.833,1
612115.2244,1349493.983,1
612681.9253,1349496.144,1
613248.6272,1349498.316,1
613815.3299,1349500.499,1
614382.0334,1349502.692,1
614948.7378,1349504.897,1
615515.4431,1349507.112,1
616082.1492,1349509.338,1
616648.8563,1349511.575,1
617215.5642,1349513.823,1
617782.273,1349516.082,1
618348.9827,1349518.352,1
618915.6933,1349520.633,1
619482.4048,1349522.925,1
620049.1172,1349525.227,1
620615.8305,1349527.541,1
621182.5448,1349529.865,1
621749.2599,1349532.2,1
622315.976,1349534.547,0
622882.693,1349536.904,1
623449.4109,1349539.272,1
624016.1298,1349541.651,1
624582.8496,1349544.04,1
625149.5703,1349546.441,0
625716.292,1349548.853,0
626283.0147,1349551.275,0
626849.7383,1349553.709,0
627416.4629,1349556.153,0
627983.1884,1349558.608,0
628549.9149,1349561.074,0
629116.6424,1349563.551,0
629683.3708,1349566.039,0
630250.1003,1349568.538,0
630816.8307,1349571.048,0
631383.5621,1349573.568,0
631950.2945,1349576.1,0
632517.0279,1349578.642,0
633083.7624,1349581.195,0
633650.4978,1349583.76,0
634217.2342,1349586.335,0
634783.9717,1349588.921,0
635350.7102,1349591.518,0
635917.4497,1349594.126,0
636484.1902,1349596.744,0
637050.9318,1349599.374,0
637617.6744,1349602.014,0
638184.4181,1349604.666,0
638751.1628,1349607.328,0
639317.9085,1349610.001,0
639884.6553,1349612.686,0
640451.4032,1349615.381,0
641018.1521,1349618.087,0
641584.9021,1349620.804,0
642151.6532,1349623.531,0
642718.4053,1349626.27,0
643285.1586,1349629.02,0
643851.9129,1349631.78,0
644418.6683,1349634.551,0
644985.4248,1349637.334,0
645552.1824,1349640.127,0
646118.9411,1349642.931,0
646685.7009,1349645.746,0
647252.4619,1349648.572,0
647819.2239,1349651.409,0
648385.9871,1349654.257,0
648952.7514,1349657.115,0
598512.7519,1350012.068,0
599079.4227,1350013.968,0
599646.0944,1350015.879,0
600212.7668,1350017.801,0
600779.4399,1350019.733,0
601346.1138,1350021.677,0
601912.7884,1350023.632,0
602479.4639,1350025.597,0
603046.1401,1350027.573,0
603612.8171,1350029.561,0
604179.4948,1350031.559,0
604746.1734,1350033.568,0
605312.8527,1350035.588,0
605879.5329,1350037.619,0
606446.2139,1350039.661,0
607012.8956,1350041.713,0
607579.5782,1350043.777,0
608146.2616,1350045.851,0
608712.9458,1350047.937,1
609279.6308,1350050.033,1
609846.3167,1350052.14,0
610413.0034,1350054.259,1
610979.6909,1350056.388,1
611546.3793,1350058.527,1
612113.0685,1350060.678,1
612679.7586,1350062.84,1
613246.4495,1350065.013,1
613813.1413,1350067.196,1
614379.8339,1350069.391,1
614946.5274,1350071.596,1
615513.2218,1350073.812,1
616079.9171,1350076.039,1
616646.6132,1350078.277,1
617213.3102,1350080.526,1
617780.0081,1350082.786,1
618346.7069,1350085.057,1
618913.4066,1350087.339,1
619480.1072,1350089.631,1
620046.8087,1350091.935,1
620613.5111,1350094.249,1
621180.2145,1350096.574,1
621746.9187,1350098.911,1
622313.6239,1350101.258,1
622880.33,1350103.616,1
623447.037,1350105.985,1
624013.745,1350108.364,1
624580.4539,1350110.755,1
625147.1637,1350113.157,1
625713.8745,1350115.569,0
626280.5863,1350117.993,0
626847.299,1350120.427,0
627414.0126,1350122.872,0
627980.7273,1350125.329,0
628547.4429,1350127.796,0
629114.1594,1350130.274,0
629680.877,1350132.763,0
630247.5955,1350135.262,0
630814.315,1350137.773,0
631381.0356,1350140.295,0
631947.7571,1350142.827,0
632514.4796,1350145.371,0
633081.2031,1350147.925,0
633647.9276,1350150.49,0
634214.6531,1350153.066,0
634781.3797,1350155.653,0
635348.1073,1350158.251,0
635914.8359,1350160.86,0
636481.5655,1350163.48,0
637048.2962,1350166.111,0
637615.0279,1350168.752,0
638181.7606,1350171.405,0
638748.4944,1350174.068,0
639315.2293,1350176.742,0
639881.9652,1350179.428,0
640448.7021,1350182.124,0
641015.4402,1350184.831,0
641582.1793,1350187.549,0
642148.9194,1350190.277,0
642715.6607,1350193.017,0
643282.403,1350195.768,0
643849.1464,1350198.529,0
644415.8909,1350201.302,0
644982.6365,1350204.085,0
645549.3832,1350206.88,0
646116.131,1350209.685,0
646682.8799,1350212.501,0
647249.6299,1350215.328,0
647816.3811,1350218.166,0
648383.1333,1350221.015,0
648949.8867,1350223.875,0
598510.8569,1350578.733,0
599077.5169,1350580.634,0
599644.1776,1350582.545,0
600210.8391,1350584.468,0
600777.5013,1350586.401,0
601344.1643,1350588.346,0
601910.828,1350590.301,0
602477.4925,1350592.267,0
603044.1578,1350594.245,0
603610.8239,1350596.233,0
604177.4908,1350598.232,0
604744.1585,1350600.242,0
605310.8269,1350602.262,1
605877.4962,1350604.294,1
606444.1662,1350606.337,1
607010.8371,1350608.39,1
607577.5087,1350610.455,0
608144.1812,1350612.53,0
608710.8545,1350614.616,1
609277.5287,1350616.713,1
609844.2036,1350618.821,1
610410.8794,1350620.94,1
610977.556,1350623.07,1
611544.2335,1350625.211,1
612110.9118,1350627.362,1
612677.591,1350629.525,1
613244.271,1350631.699,1
613810.9519,1350633.883,1
614377.6336,1350636.078,1
614944.3162,1350638.284,1
615510.9997,1350640.502,1
616077.684,1350642.73,1
616644.3693,1350644.969,1
617211.0554,1350647.218,1
617777.7424,1350649.479,1
618344.4303,1350651.751,1
618911.119,1350654.033,1
619477.8087,1350656.327,1
620044.4993,1350658.631,1
620611.1908,1350660.947,1
621177.8833,1350663.273,1
621744.5766,1350665.61,1
622311.2709,1350667.958,1
622877.966,1350670.317,1
623444.6622,1350672.687,1
624011.3592,1350675.067,0
624578.0572,1350677.459,0
625144.7562,1350679.862,0
625711.4561,1350682.275,0
626278.1569,1350684.7,0
626844.8587,1350687.135,0
627411.5614,1350689.581,0
627978.2652,1350692.038,0
628544.9699,1350694.506,0
629111.6755,1350696.985,0
629678.3822,1350699.475,0
630245.0898,1350701.976,0
630811.7984,1350704.488,0
631378.508,1350707.01,0
631945.2186,1350709.544,0
632511.9302,1350712.088,0
633078.6428,1350714.643,0
633645.3564,1350717.21,0
634212.071,1350719.787,0
634778.7867,1350722.375,0
635345.5034,1350724.974,0
635912.2211,1350727.584,0
636478.9398,1350730.205,0
637045.6595,1350732.836,0
637612.3803,1350735.479,0
638179.1022,1350738.132,0
638745.8251,1350740.797,0
639312.549,1350743.472,0
639879.274,1350746.158,0
640446,1350748.856,0
641012.7271,1350751.564,0
641579.4553,1350754.283,0
642146.1846,1350757.013,0
642712.9149,1350759.754,0
643279.6463,1350762.505,0
643846.3788,1350765.268,0
644413.1124,1350768.042,0
644979.8471,1350770.826,0
645546.5829,1350773.621,0
646113.3198,1350776.428,0
646680.0578,1350779.245,0
647246.7969,1350782.073,0
647813.5371,1350784.912,0
648380.2785,1350787.762,0
648947.0209,1350790.623,0
598508.9612,1351145.387,0
599075.6102,1351147.288,0
599642.26,1351149.201,0
600208.9106,1351151.124,0
600775.5619,1351153.059,0
601342.214,1351155.004,0
601908.8668,1351156.96,0
602475.5205,1351158.927,0
603042.1749,1351160.905,0
603608.83,1351162.894,0
604175.486,1351164.893,0
604742.1427,1351166.904,1
605308.8003,1351168.926,1
605875.4586,1351170.958,1
606442.1178,1351173.002,1
607008.7777,1351175.056,1
607575.4385,1351177.121,0
608142.1,1351179.197,0
608708.7624,1351181.284,1
609275.4257,1351183.382,1
609842.0897,1351185.491,1
610408.7546,1351187.611,1
610975.4203,1351189.742,1
611542.0869,1351191.883,1
612108.7543,1351194.036,1
612675.4225,1351196.199,1
613242.0916,1351198.374,1
613808.7616,1351200.559,1
614375.4324,1351202.755,1
614942.1041,1351204.962,1
615508.7767,1351207.18,1
616075.4501,1351209.409,1
616642.1244,1351211.649,1
617208.7996,1351213.899,1
617775.4757,1351216.161,1
618342.1527,1351218.434,1
618908.8306,1351220.717,1
619475.5093,1351223.012,1
620042.189,1351225.317,1
620608.8696,1351227.633,1
621175.5511,1351229.96,1
621742.2336,1351232.298,1
622308.9169,1351234.647,1
622875.6012,1351237.007,1
623442.2864,1351239.378,0
624008.9726,1351241.76,0
624575.6596,1351244.152,0
625142.3477,1351246.556,0
625709.0366,1351248.97,0
626275.7266,1351251.395,0
626842.4174,1351253.832,0
627409.1093,1351256.279,0
627975.8021,1351258.737,0
628542.4959,1351261.206,0
629109.1906,1351263.686,0
629675.8864,1351266.177,0
630242.5831,1351268.679,0
630809.2808,1351271.191,0
631375.9795,1351273.715,0
631942.6791,1351276.249,0
632509.3798,1351278.795,0
633076.0815,1351281.351,0
633642.7842,1351283.918,0
634209.4879,1351286.496,0
634776.1927,1351289.086,0
635342.8984,1351291.686,0
635909.6052,1351294.296,0
636476.313,1351296.918,0
637043.0219,1351299.551,0
637609.7317,1351302.195,0
638176.4427,1351304.849,0
638743.1546,1351307.515,0
639309.8676,1351310.191,0
639876.5817,1351312.879,0
640443.2969,1351315.577,0
641010.0131,1351318.286,0
641576.7303,1351321.006,0
642143.4487,1351323.737,0
642710.1681,1351326.479,0
643276.8886,1351329.232,0
643843.6102,1351331.996,0
644410.3328,1351334.77,0
644977.0566,1351337.556,0
645543.7815,1351340.352,0
646110.5074,1351343.16,0
646677.2345,1351345.978,0
647243.9627,1351348.807,0
647810.692,1351351.648,0
648377.4225,1351354.499,0
648944.154,1351357.361,0
598507.0647,1351712.03,0
599073.7028,1351713.932,0
599640.3417,1351715.846,0
600206.9814,1351717.77,0
600773.6218,1351719.705,0
601340.263,1351721.651,0
601906.9049,1351723.608,0
602473.5476,1351725.575,0
603040.1911,1351727.554,0
603606.8353,1351729.544,0
604173.4804,1351731.544,0
604740.1262,1351733.556,1
605306.7728,1351735.578,1
605873.4203,1351737.611,1
606440.0685,1351739.656,1
607006.7175,1351741.711,1
607573.3674,1351743.777,1
608140.018,1351745.854,1
608706.6695,1351747.942,1
609273.3218,1351750.04,1
609839.975,1351752.15,1
610406.6289,1351754.271,0
610973.2837,1351756.402,1
611539.9394,1351758.545,1
612106.5959,1351760.698,1
612673.2532,1351762.862,1
613239.9114,1351765.038,1
613806.5704,1351767.224,1
614373.2304,1351769.421,1
614939.8911,1351771.629,1
615506.5528,1351773.848,1
616073.2153,1351776.077,1
616639.8787,1351778.318,1
617206.543,1351780.57,1
617773.2082,1351782.832,1
618339.8742,1351785.106,1
618906.5412,1351787.39,1
619473.2091,1351789.685,1
620039.8778,1351791.992,1
620606.5475,1351794.309,1
621173.2181,1351796.637,1
621739.8896,1351798.976,0
622306.562,1351801.326,1
622873.2354,1351803.686,0
623439.9097,1351806.058,0
624006.5849,1351808.441,0
624573.2611,1351810.834,0
625139.9382,1351813.239,0
625706.6163,1351815.654,0
626273.2953,1351818.08,0
626839.9752,1351820.518,0
627406.6562,1351822.966,0
627973.3381,1351825.425,0
628540.0209,1351827.895,0
629106.7047,1351830.376,0
629673.3896,1351832.868,0
630240.0754,1351835.37,0
630806.7621,1351837.884,0
631373.4499,1351840.409,0
631940.1387,1351842.944,0
632506.8284,1351845.49,0
633073.5192,1351848.048,0
633640.211,1351850.616,0
634206.9038,1351853.195,0
634773.5976,1351855.785,0
635340.2925,1351858.386,0
635906.9883,1351860.998,0
636473.6852,1351863.621,0
637040.3831,1351866.255,0
637607.0821,1351868.9,0
638173.7821,1351871.555,0
638740.4831,1351874.222,0
639307.1852,1351876.899,0
639873.8884,1351879.588,0
640440.5926,1351882.287,0
641007.2979,1351884.997,0
641574.0042,1351887.718,0
642140.7117,1351890.45,0
642707.4202,1351893.193,0
643274.1297,1351895.947,0
643840.8404,1351898.712,0
644407.5522,1351901.488,0
644974.265,1351904.275,0
645540.979,1351907.072,0
646107.694,1351909.881,0
646674.4102,1351912.7,0
647241.1275,1351915.531,0
647807.8458,1351918.372,0
648374.5653,1351921.224,0
599071.7947,1352280.565,0
599638.4227,1352282.479,0
600205.0514,1352284.404,0
600771.6809,1352286.34,0
601338.3111,1352288.287,0
601904.9422,1352290.245,0
602471.5739,1352292.213,0
603038.2065,1352294.193,0
603604.8399,1352296.183,0
604171.474,1352298.184,0
604738.1089,1352300.197,1
605304.7446,1352302.22,1
605871.3811,1352304.254,1
606438.0184,1352306.299,1
607004.6565,1352308.355,1
607571.2955,1352310.422,1
608137.9352,1352312.499,1
608704.5758,1352314.588,1
609271.2172,1352316.688,1
609837.8594,1352318.798,1
610404.5024,1352320.92,1
610971.1463,1352323.052,1
611537.7911,1352325.195,1
612104.4366,1352327.35,1
612671.083,1352329.515,1
613237.7303,1352331.691,1
613804.3784,1352333.878,1
614371.0274,1352336.076,1
614937.6773,1352338.284,1
615504.328,1352340.504,1
616070.9796,1352342.735,1
616637.6321,1352344.976,1
617204.2855,1352347.229,1
617770.9397,1352349.492,1
618337.5949,1352351.767,1
618904.2509,1352354.052,1
619470.9079,1352356.348,1
620037.5657,1352358.655,1
620604.2245,1352360.973,1
621170.8841,1352363.302,0
621737.5447,1352365.642,1
622304.2062,1352367.993,0
622870.8687,1352370.355,0
623437.5321,1352372.727,0
624004.1964,1352375.111,0
624570.8616,1352377.505,0
625137.5278,1352379.911,0
625704.1949,1352382.327,0
626270.863,1352384.754,0
626837.5321,1352387.193,0
627404.2021,1352389.642,0
627970.873,1352392.102,0
628537.545,1352394.573,0
629104.2179,1352397.055,0
629670.8918,1352399.547,0
630237.5667,1352402.051,0
630804.2425,1352404.566,0
631370.9194,1352407.091,0
631937.5972,1352409.628,0
632504.2761,1352412.175,0
633070.9559,1352414.734,0
633637.6368,1352417.303,0
634204.3186,1352419.883,0
634771.0015,1352422.474,0
635337.6855,1352425.076,0
635904.3704,1352427.689,0
636471.0564,1352430.313,0
637037.7434,1352432.948,0
637604.4314,1352435.594,0
638171.1205,1352438.25,0
638737.8106,1352440.918,0
639304.5018,1352443.596,0
639871.194,1352446.286,0
640437.8873,1352448.986,0
641004.5817,1352451.698,0
641571.2771,1352454.42,0
642137.9736,1352457.153,0
642704.6712,1352459.897,0
643271.3698,1352462.652,0
643838.0696,1352465.418,0
644404.7704,1352468.195,0
644971.4723,1352470.983,0
645538.1753,1352473.781,0
646104.8795,1352476.591,0
646671.5847,1352479.412,0
647238.2911,1352482.243,0
647804.9985,1352485.085,0
648371.7071,1352487.939,0
599069.8858,1352847.188,0
599636.5029,1352849.102,0
600203.1207,1352851.028,0
600769.7392,1352852.965,0
601336.3586,1352854.912,0
601902.9787,1352856.87,0
602469.5995,1352858.84,0
603036.2212,1352860.82,0
603602.8436,1352862.811,0
604169.4668,1352864.813,0
604736.0908,1352866.826,0
605302.7156,1352868.85,1
605869.3412,1352870.885,0
606435.9676,1352872.931,0
607002.5948,1352874.988,1
607569.2228,1352877.056,1
608135.8516,1352879.134,1
608702.4812,1352881.224,1
609269.1117,1352883.324,1
609835.743,1352885.435,1
610402.3751,1352887.558,1
610969.0081,1352889.691,1
611535.6419,1352891.835,1
612102.2765,1352893.99,1
612668.912,1352896.156,1
613235.5484,1352898.333,1
613802.1856,1352900.521,1
614368.8236,1352902.72,1
614935.4626,1352904.929,1
615502.1024,1352907.15,1
616068.7431,1352909.381,1
616635.3846,1352911.624,1
617202.0271,1352913.877,1
617768.6704,1352916.142,1
618335.3146,1352918.417,1
618901.9597,1352920.703,1
619468.6057,1352923,1
620035.2527,1352925.308,1
620601.9005,1352927.627,0
621168.5492,1352929.957,0
621735.1989,1352932.298,1
622301.8495,1352934.649,0
622868.501,1352937.012,0
623435.1535,1352939.386,0
624001.8069,1352941.77,0
624568.4612,1352944.166,0
625135.1164,1352946.572,0
625701.7727,1352948.989,0
626268.4298,1352951.418,0
626835.0879,1352953.857,0
627401.747,1352956.307,0
627968.4071,1352958.768,0
628535.0681,1352961.24,0
629101.7301,1352963.723,0
629668.393,1352966.216,0
630235.057,1352968.721,0
630801.7219,1352971.237,0
631368.3878,1352973.763,0
631935.0548,1352976.301,0
632501.7227,1352978.849,0
633068.3916,1352981.409,0
633635.0615,1352983.979,0
634201.7325,1352986.56,0
634768.4044,1352989.152,0
635335.0775,1352991.755,0
635901.7515,1352994.369,0
636468.4265,1352996.994,0
637035.1026,1352999.63,0
637601.7797,1353002.277,0
638168.4578,1353004.934,0
638735.137,1353007.603,0
639301.8173,1353010.283,0
639868.4986,1353012.973,0
640435.1809,1353015.675,0
641001.8644,1353018.387,0
641568.5489,1353021.11,0
642135.2344,1353023.845,0
642701.9211,1353026.59,0
643268.6088,1353029.346,0
643835.2976,1353032.113,0
644401.9875,1353034.891,0
644968.6785,1353037.68,0
645535.3706,1353040.479,0
646102.0638,1353043.29,0
646668.7581,1353046.112,0
647235.4536,1353048.944,0
647802.1501,1353051.788,0
648368.8477,1353054.642,0
599067.9762,1353413.799,0
599634.5823,1353415.714,0
600201.1892,1353417.641,0
600767.7968,1353419.578,0
601334.4052,1353421.526,0
601901.0144,1353423.485,0
602467.6243,1353425.456,0
603034.235,1353427.437,0
603600.8465,1353429.429,0
604167.4588,1353431.432,1
604734.0719,1353433.445,0
605300.6858,1353435.47,1
605867.3004,1353437.506,0
606433.9159,1353439.552,1
607000.5321,1353441.61,1
607567.1492,1353443.678,1
608133.7671,1353445.758,1
608700.3858,1353447.848,1
609267.0054,1353449.949,1
609833.6257,1353452.062,1
610400.2469,1353454.185,1
610966.869,1353456.319,1
611533.4919,1353458.464,1
612100.1156,1353460.62,1
612666.7401,1353462.787,1
613233.3656,1353464.964,1
613799.9918,1353467.153,1
614366.619,1353469.353,1
614933.247,1353471.563,1
615499.8759,1353473.785,1
616066.5056,1353476.017,1
616633.1362,1353478.26,1
617199.7678,1353480.515,1
617766.4002,1353482.78,1
618333.0335,1353485.056,1
618899.6676,1353487.343,1
619466.3027,1353489.641,1
620032.9387,1353491.95,1
620599.5756,1353494.27,1
621166.2135,1353496.601,1
621732.8522,1353498.942,0
622299.4918,1353501.295,0
622866.1324,1353503.659,0
623432.774,1353506.033,0
623999.4164,1353508.419,0
624566.0598,1353510.815,0
625132.7041,1353513.222,0
625699.3494,1353515.641,0
626265.9957,1353518.07,0
626832.6428,1353520.51,0
627399.291,1353522.961,0
627965.9401,1353525.423,0
628532.5902,1353527.896,0
629099.2413,1353530.38,0
629665.8933,1353532.874,0
630232.5463,1353535.38,0
630799.2003,1353537.897,0
631365.8553,1353540.424,0
631932.5113,1353542.963,0
632499.1683,1353545.512,0
633065.8263,1353548.072,0
633632.4853,1353550.644,0
634199.1453,1353553.226,0
634765.8063,1353555.819,0
635332.4684,1353558.423,0
635899.1315,1353561.038,0
636465.7956,1353563.664,0
637032.4607,1353566.301,0
637599.1269,1353568.949,0
638165.7941,1353571.608,0
638732.4624,1353574.277,0
639299.1317,1353576.958,0
639865.8021,1353579.65,0
640432.4735,1353582.352,0
640999.146,1353585.066,0
641565.8196,1353587.79,0
642132.4942,1353590.525,0
642699.1699,1353593.271,0
643265.8467,1353596.029,0
643832.5246,1353598.797,0
644399.2036,1353601.576,0
644965.8836,1353604.366,0
645532.5648,1353607.167,0
646099.2471,1353609.978,0
646665.9304,1353612.801,0
647232.6149,1353615.635,0
647799.3005,1353618.48,0
648365.9872,1353621.335,0
599066.0658,1353980.399,0
599632.661,1353982.315,0
600199.2569,1353984.242,0
600765.8536,1353986.181,0
601332.4511,1353988.13,0
601899.0494,1353990.09,0
602465.6484,1353992.06,0
603032.2481,1353994.042,0
603598.8487,1353996.035,0
604165.4501,1353998.039,1
604732.0522,1354000.053,1
605298.6551,1354002.079,1
605865.2589,1354004.115,1
606431.8634,1354006.163,1
606998.4687,1354008.221,1
607565.0749,1354010.29,1
608131.6818,1354012.371,1
608698.2896,1354014.462,1
609264.8982,1354016.564,1
609831.5077,1354018.677,1
610398.1179,1354020.801,1
610964.729,1354022.936,1
611531.341,1354025.082,1
612097.9538,1354027.238,1
612664.5674,1354029.406,1
613231.1819,1354031.585,1
613797.7973,1354033.774,1
614364.4135,1354035.975,1
614931.0305,1354038.186,1
615497.6485,1354040.409,1
616064.2673,1354042.642,1
616630.887,1354044.886,1
617197.5076,1354047.141,1
617764.129,1354049.407,1
618330.7514,1354051.684,1
618897.3747,1354053.972,1
619463.9988,1354056.271,1
620030.6239,1354058.581,1
620597.2499,1354060.902,1
621163.8767,1354063.234,0
621730.5045,1354065.576,0
622297.1333,1354067.93,0
622863.7629,1354070.294,0
623430.3935,1354072.67,0
623997.025,1354075.056,0
624563.6575,1354077.453,0
625130.2909,1354079.862,0
625696.9252,1354082.281,0
626263.5605,1354084.711,0
626830.1968,1354087.152,0
627396.834,1354089.604,0
627963.4722,1354092.067,0
628530.1113,1354094.541,0
629096.7515,1354097.026,0
629663.3926,1354099.521,0
630230.0347,1354102.028,0
630796.6777,1354104.546,0
631363.3218,1354107.074,0
631929.9668,1354109.614,0
632496.6129,1354112.164,0
633063.26,1354114.726,0
633629.908,1354117.298,0
634196.5571,1354119.881,0
634763.2072,1354122.475,0
635329.8583,1354125.08,0
635896.5105,1354127.696,0
636463.1636,1354130.323,0
637029.8179,1354132.961,0
637596.4731,1354135.61,0
638163.1294,1354138.27,0
638729.7867,1354140.941,0
639296.4451,1354143.622,0
639863.1045,1354146.315,0
640429.765,1354149.019,0
640996.4266,1354151.733,0
641563.0892,1354154.459,0
642129.7529,1354157.195,0
642696.4177,1354159.942,0
643263.0835,1354162.7,0
643829.7505,1354165.47,0
644396.4185,1354168.25,0
644963.0876,1354171.041,0
645529.7579,1354173.843,0
646096.4292,1354176.656,0
646663.1016,1354179.48,0
647229.7752,1354182.315,0
647796.4499,1354185.16,0
648363.1256,1354188.017,0
599064.1546,1354546.988,0
599630.7389,1354548.905,0
600197.3239,1354550.833,0
600763.9097,1354552.772,0
601330.4962,1354554.722,0
601897.0835,1354556.683,0
602463.6716,1354558.654,0
603030.2605,1354560.637,1
